tweet_id,created_at,favorite_count,retweet_count,followers_count,profile_color,url,source
789960241177853952,Sat Oct 22 22:42:52 +0000 2016,0,4089,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
789903600034189313,Sat Oct 22 18:57:48 +0000 2016,10301,4109,8894578,,h,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
789628658055020548,Sat Oct 22 00:45:17 +0000 2016,7456,1753,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
789599242079838210,Fri Oct 21 22:48:24 +0000 2016,6725,1914,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
789530877013393408,Fri Oct 21 18:16:44 +0000 2016,11691,3354,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
789314372632018944,Fri Oct 21 03:56:25 +0000 2016,8621,2284,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
789280767834746880,Fri Oct 21 01:42:53 +0000 2016,0,4897,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
789268448748703744,Fri Oct 21 00:53:56 +0000 2016,9089,2592,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
789137962068021249,Thu Oct 20 16:15:26 +0000 2016,9685,2777,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
788908386943430656,Thu Oct 20 01:03:11 +0000 2016,27359,12422,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
788765914992902144,Wed Oct 19 15:37:03 +0000 2016,27240,10217,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
788552643979468800,Wed Oct 19 01:29:35 +0000 2016,0,7119,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
788412144018661376,Tue Oct 18 16:11:17 +0000 2016,15494,5233,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
788178268662984705,Tue Oct 18 00:41:57 +0000 2016,7206,2087,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
788150585577050112,Mon Oct 17 22:51:57 +0000 2016,6103,1267,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
788070120937619456,Mon Oct 17 17:32:13 +0000 2016,0,3413,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
788039637453406209,Mon Oct 17 15:31:05 +0000 2016,6105,1300,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
787810552592695296,Mon Oct 17 00:20:47 +0000 2016,8578,3026,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
787717603741622272,Sun Oct 16 18:11:26 +0000 2016,10232,2758,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
787397959788929025,Sat Oct 15 21:01:17 +0000 2016,10842,2832,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
787322443945877504,Sat Oct 15 16:01:13 +0000 2016,7746,1729,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
787111942498508800,Sat Oct 15 02:04:45 +0000 2016,0,6702,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
786963064373534720,Fri Oct 14 16:13:10 +0000 2016,26545,7926,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
786729988674449408,Fri Oct 14 00:47:00 +0000 2016,0,2411,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
786709082849828864,Thu Oct 13 23:23:56 +0000 2016,18159,6073,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
786664955043049472,Thu Oct 13 20:28:35 +0000 2016,10548,2523,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
786595970293370880,Thu Oct 13 15:54:28 +0000 2016,9415,3108,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
786363235746385920,Thu Oct 13 00:29:39 +0000 2016,10840,3468,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
786286427768250368,Wed Oct 12 19:24:27 +0000 2016,7937,2809,8894578,,h,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
786233965241827333,Wed Oct 12 15:55:59 +0000 2016,15161,4687,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
786051337297522688,Wed Oct 12 03:50:17 +0000 2016,1420,154,8894578,,t,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
786036967502913536,Wed Oct 12 02:53:11 +0000 2016,0,6954,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
785927819176054784,Tue Oct 11 19:39:28 +0000 2016,11333,3156,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
785872687017132033,Tue Oct 11 16:00:24 +0000 2016,6667,1789,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
785639753186217984,Tue Oct 11 00:34:48 +0000 2016,7822,2220,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
785533386513321988,Mon Oct 10 17:32:08 +0000 2016,9062,1978,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
785515384317313025,Mon Oct 10 16:20:36 +0000 2016,6093,1243,8894578,,y,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
785264754247995392,Sun Oct 09 23:44:41 +0000 2016,7223,1606,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
785170936622350336,Sun Oct 09 17:31:53 +0000 2016,11959,4781,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
784826020293709826,Sat Oct 08 18:41:19 +0000 2016,10057,3219,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
784517518371221505,Fri Oct 07 22:15:26 +0000 2016,8922,2502,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
784431430411685888,Fri Oct 07 16:33:21 +0000 2016,5693,1260,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
784183165795655680,Fri Oct 07 00:06:50 +0000 2016,19944,7969,8894578,,h,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
784057939640352768,Thu Oct 06 15:49:14 +0000 2016,29597,10992,8894578,,h,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
783839966405230592,Thu Oct 06 01:23:05 +0000 2016,29843,10686,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
783821107061198850,Thu Oct 06 00:08:09 +0000 2016,7317,1949,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
783695101801398276,Wed Oct 05 15:47:27 +0000 2016,10420,3179,8894578,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
783466772167098368,Wed Oct 05 00:40:09 +0000 2016,8404,2219,8894579,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
783391753726550016,Tue Oct 04 19:42:03 +0000 2016,16784,5406,8894579,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
783347506784731136,Tue Oct 04 16:46:14 +0000 2016,0,5483,8894579,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
783334639985389568,Tue Oct 04 15:55:06 +0000 2016,28946,11562,8894579,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
783085703974514689,Mon Oct 03 23:25:55 +0000 2016,8110,2175,8894579,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
782969140009107456,Mon Oct 03 15:42:44 +0000 2016,23992,7298,8894579,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
782747134529531904,Mon Oct 03 01:00:34 +0000 2016,7421,1397,8894579,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
782722598790725632,Sun Oct 02 23:23:04 +0000 2016,17155,5337,8894579,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
782598640137187329,Sun Oct 02 15:10:30 +0000 2016,7738,1858,8894579,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
782305867769217024,Sat Oct 01 19:47:08 +0000 2016,16544,5499,8894579,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
782021823840026624,Sat Oct 01 00:58:26 +0000 2016,0,6135,8894579,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
781955203444699136,Fri Sep 30 20:33:43 +0000 2016,11059,3332,8894579,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
781661882474196992,Fri Sep 30 01:08:10 +0000 2016,10359,2690,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
781655249211752448,Fri Sep 30 00:41:48 +0000 2016,3966,1121,8894580,,h,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
781524693396357120,Thu Sep 29 16:03:01 +0000 2016,20623,5504,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
781308096455073793,Thu Sep 29 01:42:20 +0000 2016,7101,2530,8894580,,h,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
781251288990355457,Wed Sep 28 21:56:36 +0000 2016,8370,2058,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
781163403222056960,Wed Sep 28 16:07:23 +0000 2016,9736,2723,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
780931614150983680,Wed Sep 28 00:46:20 +0000 2016,21466,7215,8895257,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
780858289093574656,Tue Sep 27 19:54:58 +0000 2016,7133,1985,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
780800785462489090,Tue Sep 27 16:06:28 +0000 2016,5435,1282,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
780601303617732608,Tue Sep 27 02:53:48 +0000 2016,12010,3332,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
780543529827336192,Mon Sep 26 23:04:13 +0000 2016,6251,1731,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
780496263422808064,Mon Sep 26 19:56:24 +0000 2016,0,3637,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
780476555013349377,Mon Sep 26 18:38:05 +0000 2016,0,110,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
780459368902959104,Mon Sep 26 17:29:48 +0000 2016,5253,1064,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
780192070812196864,Sun Sep 25 23:47:39 +0000 2016,8632,2209,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
780092040432480260,Sun Sep 25 17:10:10 +0000 2016,0,2273,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
780074436359819264,Sun Sep 25 16:00:13 +0000 2016,12067,4892,8894580,,h,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
779834332596887552,Sun Sep 25 00:06:08 +0000 2016,18721,6954,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
779377524342161408,Fri Sep 23 17:50:56 +0000 2016,8719,3074,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
779124354206535695,Fri Sep 23 01:04:56 +0000 2016,0,18046,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
779056095788752897,Thu Sep 22 20:33:42 +0000 2016,14635,4475,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
778990705243029504,Thu Sep 22 16:13:51 +0000 2016,19764,7102,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
778774459159379968,Thu Sep 22 01:54:34 +0000 2016,0,9760,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
778764940568104960,Thu Sep 22 01:16:45 +0000 2016,860,360,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
778748913645780993,Thu Sep 22 00:13:04 +0000 2016,6830,1288,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
778650543019483137,Wed Sep 21 17:42:10 +0000 2016,5709,1476,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
778624900596654080,Wed Sep 21 16:00:17 +0000 2016,4589,999,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
778408200802557953,Wed Sep 21 01:39:11 +0000 2016,13507,4267,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
778396591732486144,Wed Sep 21 00:53:04 +0000 2016,0,12062,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
778383385161035776,Wed Sep 21 00:00:35 +0000 2016,5771,1087,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
778286810187399168,Tue Sep 20 17:36:50 +0000 2016,10279,3252,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
778039087836069888,Tue Sep 20 01:12:28 +0000 2016,8420,2605,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
778027034220126208,Tue Sep 20 00:24:34 +0000 2016,6491,1585,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
777953400541634568,Mon Sep 19 19:31:59 +0000 2016,0,3483,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
777885040357281792,Mon Sep 19 15:00:20 +0000 2016,6293,1606,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
777684233540206592,Mon Sep 19 01:42:24 +0000 2016,11127,2904,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
777641927919427584,Sun Sep 18 22:54:18 +0000 2016,0,4175,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
777621514455814149,Sun Sep 18 21:33:11 +0000 2016,8645,2476,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
777189768882946048,Sat Sep 17 16:57:35 +0000 2016,14121,4257,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
776819012571455488,Fri Sep 16 16:24:19 +0000 2016,0,13490,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
776813020089548800,Fri Sep 16 16:00:31 +0000 2016,4826,1191,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
776477788987613185,Thu Sep 15 17:48:25 +0000 2016,8732,2733,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
776249906839351296,Thu Sep 15 02:42:54 +0000 2016,0,8983,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
776218204058357768,Thu Sep 15 00:36:55 +0000 2016,29576,15614,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
776201521193218049,Wed Sep 14 23:30:38 +0000 2016,9512,2488,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
776113305656188928,Wed Sep 14 17:40:06 +0000 2016,11640,4305,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
776088319444877312,Wed Sep 14 16:00:49 +0000 2016,1819,148,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
775898661951791106,Wed Sep 14 03:27:11 +0000 2016,0,16531,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
775842724423557120,Tue Sep 13 23:44:54 +0000 2016,11586,2621,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
775733305207554048,Tue Sep 13 16:30:07 +0000 2016,13745,3936,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
775729183532220416,Tue Sep 13 16:13:44 +0000 2016,12861,4540,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
775364825476165632,Mon Sep 12 16:05:54 +0000 2016,7311,2918,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
775350846108426240,Mon Sep 12 15:10:21 +0000 2016,10065,3849,8894580,,h,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
775085132600442880,Sun Sep 11 21:34:30 +0000 2016,15384,4662,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
774757898236878852,Sat Sep 10 23:54:11 +0000 2016,8514,1762,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
774639387460112384,Sat Sep 10 16:03:16 +0000 2016,6651,1700,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
774314403806253056,Fri Sep 09 18:31:54 +0000 2016,21539,5437,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
773985732834758656,Thu Sep 08 20:45:53 +0000 2016,10618,3802,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
773922284943896577,Thu Sep 08 16:33:46 +0000 2016,6324,1724,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
773704687002451968,Thu Sep 08 02:09:06 +0000 2016,6517,1604,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
773670353721753600,Wed Sep 07 23:52:41 +0000 2016,5296,1290,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
773547596996571136,Wed Sep 07 15:44:53 +0000 2016,21881,6047,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
773336787167145985,Wed Sep 07 01:47:12 +0000 2016,0,4989,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
773308824254029826,Tue Sep 06 23:56:05 +0000 2016,23028,7374,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
773247561583001600,Tue Sep 06 19:52:39 +0000 2016,9352,3213,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
773191612633579521,Tue Sep 06 16:10:20 +0000 2016,9874,4059,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
772877495989305348,Mon Sep 05 19:22:09 +0000 2016,8456,3809,8894580,,h,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
772826264096874500,Mon Sep 05 15:58:34 +0000 2016,7952,2319,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
772615324260794368,Mon Sep 05 02:00:22 +0000 2016,0,3334,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
772581559778025472,Sun Sep 04 23:46:12 +0000 2016,6404,1675,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
772193107915964416,Sat Sep 03 22:02:38 +0000 2016,5958,1364,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
772152991789019136,Sat Sep 03 19:23:13 +0000 2016,3767,1116,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
772117678702071809,Sat Sep 03 17:02:54 +0000 2016,3729,728,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
772114945936949249,Sat Sep 03 16:52:02 +0000 2016,2698,461,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
772102971039580160,Sat Sep 03 16:04:27 +0000 2016,3951,927,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
771908950375665664,Sat Sep 03 03:13:29 +0000 2016,6499,1865,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
771770456517009408,Fri Sep 02 18:03:10 +0000 2016,11856,3313,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
771500966810099713,Fri Sep 02 00:12:18 +0000 2016,8165,2569,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
771380798096281600,Thu Sep 01 16:14:48 +0000 2016,10342,4989,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
771171053431250945,Thu Sep 01 02:21:21 +0000 2016,0,7328,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
771136648247640064,Thu Sep 01 00:04:38 +0000 2016,9037,2881,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
771102124360998913,Wed Aug 31 21:47:27 +0000 2016,6158,1417,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
771014301343748096,Wed Aug 31 15:58:28 +0000 2016,6793,1626,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
770787852854652928,Wed Aug 31 00:58:39 +0000 2016,4869,1187,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
770772759874076672,Tue Aug 30 23:58:40 +0000 2016,5117,1398,8894580,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
770655142660169732,Tue Aug 30 16:11:18 +0000 2016,7246,1743,8894579,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
770414278348247044,Tue Aug 30 00:14:12 +0000 2016,6253,2062,8894579,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
770293558247038976,Mon Aug 29 16:14:30 +0000 2016,6149,1443,8894579,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
770093767776997377,Mon Aug 29 03:00:36 +0000 2016,0,2997,8894579,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
770069151037685760,Mon Aug 29 01:22:47 +0000 2016,7505,2263,8894579,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
769940425801170949,Sun Aug 28 16:51:16 +0000 2016,30882,9384,8894579,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
769695466921623552,Sun Aug 28 00:37:54 +0000 2016,6345,1655,8894579,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
769335591808995329,Sat Aug 27 00:47:53 +0000 2016,0,7609,8894579,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
769212283578875904,Fri Aug 26 16:37:54 +0000 2016,5324,1683,8894579,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
768970937022709760,Fri Aug 26 00:38:52 +0000 2016,14156,6396,8894579,,h,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
768909767477751808,Thu Aug 25 20:35:48 +0000 2016,0,2620,8894579,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
768855141948723200,Thu Aug 25 16:58:45 +0000 2016,4124,871,8894579,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
768609597686943744,Thu Aug 25 00:43:02 +0000 2016,4063,1172,8894579,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
768596291618299904,Wed Aug 24 23:50:10 +0000 2016,4975,1259,8894579,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
768554158521745409,Wed Aug 24 21:02:45 +0000 2016,0,5728,8894579,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
768473857036525572,Wed Aug 24 15:43:39 +0000 2016,13439,3349,8894579,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
768193404517830656,Tue Aug 23 21:09:14 +0000 2016,10717,3483,8894579,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
